              Y_h1             Y_he4             Y_c12             Y_c13             Y_n13             Y_n14             Y_n15             Y_o14             Y_o15             E_nuc              Time
     6.39980230690752E-01     2.89021348381607E-01     1.20002040793822E-09     3.51876676063986E-16     1.06231386139650E-09     8.48751881463640E-09     2.89536385009227E-13     8.81694193017299E-05     1.52360830555299E-04     5.13988355084881E+17     2.16700000000000E+04
     6.39945604823132E-01     2.89030004848711E-01     1.20008533409893E-09     3.51914752935934E-16     1.06237133697026E-09     8.48797802513957E-09     2.89552050147939E-13     8.81694190841910E-05     1.52360830191209E-04     5.14224686701757E+17     2.16800000000000E+04
     6.39910978955594E-01     2.89038661315795E-01     1.20015026724531E-09     3.51952835931690E-16     1.06242881872803E-09     8.48843728505104E-09     2.89567716972124E-13     8.81694188666263E-05     1.52360829827084E-04     5.14461018318060E+17     2.16900000000000E+04
     6.39876353088139E-01     2.89047317782859E-01     1.20021520737831E-09     3.51990925052343E-16     1.06248630667067E-09     8.48889659437766E-09     2.89583385482016E-13     8.81694186490356E-05     1.52360829462921E-04     5.14697349933793E+17     2.17000000000000E+04
     6.39841727220764E-01     2.89055974249901E-01     1.20028015449890E-09     3.52029020298979E-16     1.06254380079903E-09     8.48935595312625E-09     2.89599055677848E-13     8.81694184314191E-05     1.52360829098722E-04     5.14933681548953E+17     2.17100000000000E+04
     6.39807101353472E-01     2.89064630716923E-01     1.20034510860805E-09     3.52067121672685E-16     1.06260130111397E-09     8.48981536130364E-09     2.89614727559852E-13     8.81694182137766E-05     1.52360828734486E-04     5.15170013163541E+17     2.17200000000000E+04
     6.39772475486262E-01     2.89073287183924E-01     1.20041006970672E-09     3.52105229174549E-16     1.06265880761635E-09     8.49027481891665E-09     2.89630401128263E-13     8.81694179961081E-05     1.52360828370214E-04     5.15406344777557E+17     2.17300000000000E+04
     6.39737849619134E-01     2.89081943650905E-01     1.20047503779589E-09     3.52143342805658E-16     1.06271632030701E-09     8.49073432597212E-09     2.89646076383311E-13     8.81694177784138E-05     1.52360828005905E-04     5.15642676391001E+17     2.17400000000000E+04
     6.39703223752087E-01     2.89090600117865E-01     1.20054001287650E-09     3.52181462567099E-16     1.06277383918681E-09     8.49119388247688E-09     2.89661753325232E-13     8.81694175606934E-05     1.52360827641559E-04     5.15879008003873E+17     2.17500000000000E+04
     6.39668597885122E-01     2.89099256584804E-01     1.20060499494953E-09     3.52219588459958E-16     1.06283136425661E-09     8.49165348843775E-09     2.89677431954257E-13     8.81694173429471E-05     1.52360827277176E-04     5.16115339616173E+17     2.17600000000000E+04
     6.39633972018239E-01     2.89107913051723E-01     1.20066998401595E-09     3.52257720485324E-16     1.06288889551726E-09     8.49211314386156E-09     2.89693112270619E-13     8.81694171251748E-05     1.52360826912757E-04     5.16351671227900E+17     2.17700000000000E+04
     6.39599346151438E-01     2.89116569518621E-01     1.20073498007672E-09     3.52295858644282E-16     1.06294643296962E-09     8.49257284875514E-09     2.89708794274551E-13     8.81694169073766E-05     1.52360826548301E-04     5.16588002839055E+17     2.17800000000000E+04
     6.39564720284719E-01     2.89125225985498E-01     1.20079998313280E-09     3.52334002937921E-16     1.06300397661454E-09     8.49303260312531E-09     2.89724477966287E-13     8.81694166895523E-05     1.52360826183809E-04     5.16824334449638E+17     2.17900000000000E+04
     6.39530094418082E-01     2.89133882452355E-01     1.20086499318517E-09     3.52372153367327E-16     1.06306152645287E-09     8.49349240697892E-09     2.89740163346059E-13     8.81694164717020E-05     1.52360825819280E-04     5.17060666059647E+17     2.18000000000000E+04
     6.39495468551527E-01     2.89142538919191E-01     1.20093001023478E-09     3.52410309933587E-16     1.06311908248548E-09     8.49395226032278E-09     2.89755850414100E-13     8.81694162538257E-05     1.52360825454714E-04     5.17296997669084E+17     2.18100000000000E+04
     6.39460842685053E-01     2.89151195386006E-01     1.20099503428260E-09     3.52448472637788E-16     1.06317664471320E-09     8.49441216316373E-09     2.89771539170643E-13     8.81694160359234E-05     1.52360825090111E-04     5.17533329277948E+17     2.18200000000000E+04
     6.39426216818662E-01     2.89159851852801E-01     1.20106006532960E-09     3.52486641481018E-16     1.06323421313691E-09     8.49487211550858E-09     2.89787229615922E-13     8.81694158179950E-05     1.52360824725472E-04     5.17769660886239E+17     2.18300000000000E+04
     6.39391590952352E-01     2.89168508319575E-01     1.20112510337674E-09     3.52524816464364E-16     1.06329178775745E-09     8.49533211736418E-09     2.89802921750168E-13     8.81694156000405E-05     1.52360824360796E-04     5.18005992493957E+17     2.18400000000000E+04
     6.39356965086124E-01     2.89177164786328E-01     1.20119014842499E-09     3.52562997588912E-16     1.06334936857568E-09     8.49579216873735E-09     2.89818615573615E-13     8.81694153820600E-05     1.52360823996084E-04     5.18242324101102E+17     2.18500000000000E+04
     6.39322339219979E-01     2.89185821253060E-01     1.20125520047531E-09     3.52601184855750E-16     1.06340695559245E-09     8.49625226963492E-09     2.89834311086496E-13     8.81694151640535E-05     1.52360823631335E-04     5.18478655707674E+17     2.18600000000000E+04
     6.39287713353915E-01     2.89194477719772E-01     1.20132025952867E-09     3.52639378265965E-16     1.06346454880862E-09     8.49671242006371E-09     2.89850008289044E-13     8.81694149460208E-05     1.52360823266549E-04     5.18714987313672E+17     2.18700000000000E+04
     6.39253087487933E-01     2.89203134186463E-01     1.20138532558603E-09     3.52677577820643E-16     1.06352214822505E-09     8.49717262003056E-09     2.89865707181491E-13     8.81694147279620E-05     1.52360822901726E-04     5.18951318919098E+17     2.18800000000000E+04
     6.39218461622033E-01     2.89211790653134E-01     1.20145039864837E-09     3.52715783520873E-16     1.06357975384258E-09     8.49763286954230E-09     2.89881407764071E-13     8.81694145098772E-05     1.52360822536867E-04     5.19187650523949E+17     2.18900000000000E+04
     6.39183835756216E-01     2.89220447119783E-01     1.20151547871664E-09     3.52753995367741E-16     1.06363736566207E-09     8.49809316860574E-09     2.89897110037017E-13     8.81694142917662E-05     1.52360822171972E-04     5.19423982128227E+17     2.19000000000000E+04
     6.39149209890480E-01     2.89229103586412E-01     1.20158056579181E-09     3.52792213362334E-16     1.06369498368438E-09     8.49855351722773E-09     2.89912814000561E-13     8.81694140736290E-05     1.52360821807039E-04     5.19660313731932E+17     2.19100000000000E+04
     6.39114584024826E-01     2.89237760053021E-01     1.20164565987485E-09     3.52830437505739E-16     1.06375260791036E-09     8.49901391541508E-09     2.89928519654937E-13     8.81694138554658E-05     1.52360821442070E-04     5.19896645335062E+17     2.19200000000000E+04
     6.39079958159254E-01     2.89246416519608E-01     1.20171076096671E-09     3.52868667799044E-16     1.06381023834086E-09     8.49947436317464E-09     2.89944227000377E-13     8.81694136372763E-05     1.52360821077065E-04     5.20132976937619E+17     2.19300000000000E+04
     6.39045332293764E-01     2.89255072986175E-01     1.20177586906838E-09     3.52906904243335E-16     1.06386787497674E-09     8.49993486051322E-09     2.89959936037114E-13     8.81694134190608E-05     1.52360820712023E-04     5.20369308539602E+17     2.19400000000000E+04
     6.39010706428356E-01     2.89263729452721E-01     1.20184098418081E-09     3.52945146839699E-16     1.06392551781886E-09     8.50039540743766E-09     2.89975646765382E-13     8.81694132008190E-05     1.52360820346944E-04     5.20605640141011E+17     2.19500000000000E+04
     6.38976080563030E-01     2.89272385919247E-01     1.20190610630496E-09     3.52983395589224E-16     1.06398316686807E-09     8.50085600395478E-09     2.89991359185413E-13     8.81694129825511E-05     1.52360819981828E-04     5.20841971741846E+17     2.19600000000000E+04
     6.38941454697786E-01     2.89281042385752E-01     1.20197123544181E-09     3.53021650492997E-16     1.06404082212523E-09     8.50131665007141E-09     2.90007073297440E-13     8.81694127642569E-05     1.52360819616676E-04     5.21078303342106E+17     2.19700000000000E+04
     6.38906828832624E-01     2.89289698852236E-01     1.20203637159232E-09     3.53059911552105E-16     1.06409848359118E-09     8.50177734579438E-09     2.90022789101696E-13     8.81694125459366E-05     1.52360819251487E-04     5.21314634941792E+17     2.19800000000000E+04
     6.38872202967544E-01     2.89298355318699E-01     1.20210151475745E-09     3.53098178767634E-16     1.06415615126679E-09     8.50223809113052E-09     2.90038506598414E-13     8.81694123275900E-05     1.52360818886262E-04     5.21550966540904E+17     2.19900000000000E+04
     6.38837577102546E-01     2.89307011785142E-01     1.20216666493817E-09     3.53136452140673E-16     1.06421382515290E-09     8.50269888608666E-09     2.90054225787827E-13     8.81694121092172E-05     1.52360818521000E-04     5.21787298139442E+17     2.20000000000000E+04
     6.38802951237630E-01     2.89315668251564E-01     1.20223182213544E-09     3.53174731672307E-16     1.06427150525038E-09     8.50315973066962E-09     2.90069946670168E-13     8.81694118908182E-05     1.52360818155701E-04     5.22023629737405E+17     2.20100000000000E+04
     6.38768325372796E-01     2.89324324717965E-01     1.20229698635024E-09     3.53213017363625E-16     1.06432919156007E-09     8.50362062488624E-09     2.90085669245670E-13     8.81694116723929E-05     1.52360817790366E-04     5.22259961334793E+17     2.20200000000000E+04
     6.38733699508045E-01     2.89332981184345E-01     1.20236215758352E-09     3.53251309215713E-16     1.06438688408284E-09     8.50408156874335E-09     2.90101393514565E-13     8.81694114539413E-05     1.52360817424994E-04     5.22496292931606E+17     2.20300000000000E+04
     6.38699073643375E-01     2.89341637650705E-01     1.20242733583625E-09     3.53289607229658E-16     1.06444458281954E-09     8.50454256224776E-09     2.90117119477088E-13     8.81694112354635E-05     1.52360817059586E-04     5.22732624527845E+17     2.20400000000000E+04
     6.38664447778787E-01     2.89350294117044E-01     1.20249252110940E-09     3.53327911406548E-16     1.06450228777101E-09     8.50500360540632E-09     2.90132847133470E-13     8.81694110169594E-05     1.52360816694141E-04     5.22968956123508E+17     2.20500000000000E+04
     6.38629821914282E-01     2.89358950583362E-01     1.20255771340394E-09     3.53366221747469E-16     1.06455999893812E-09     8.50546469822584E-09     2.90148576483944E-13     8.81694107984290E-05     1.52360816328659E-04     5.23205287718597E+17     2.20600000000000E+04
     6.38595196049858E-01     2.89367607049660E-01     1.20262291272081E-09     3.53404538253508E-16     1.06461771632173E-09     8.50592584071316E-09     2.90164307528744E-13     8.81694105798723E-05     1.52360815963141E-04     5.23441619313110E+17     2.20700000000000E+04
     6.38560570185517E-01     2.89376263515937E-01     1.20268811906101E-09     3.53442860925754E-16     1.06467543992267E-09     8.50638703287511E-09     2.90180040268103E-13     8.81694103612893E-05     1.52360815597586E-04     5.23677950907049E+17     2.20800000000000E+04
     6.38525944321258E-01     2.89384919982193E-01     1.20275333242548E-09     3.53481189765292E-16     1.06473316974182E-09     8.50684827471851E-09     2.90195774702253E-13     8.81694101426799E-05     1.52360815231995E-04     5.23914282500412E+17     2.20900000000000E+04
     6.38491318457080E-01     2.89393576448428E-01     1.20281855281519E-09     3.53519524773210E-16     1.06479090578002E-09     8.50730956625020E-09     2.90211510831427E-13     8.81694099240443E-05     1.52360814866367E-04     5.24150614093199E+17     2.21000000000000E+04
     6.38456692592985E-01     2.89402232914643E-01     1.20288378023112E-09     3.53557865950595E-16     1.06484864803814E-09     8.50777090747699E-09     2.90227248655859E-13     8.81694097053822E-05     1.52360814500702E-04     5.24386945685412E+17     2.21100000000000E+04
     6.38422066728972E-01     2.89410889380837E-01     1.20294901467422E-09     3.53596213298533E-16     1.06490639651701E-09     8.50823229840573E-09     2.90242988175781E-13     8.81694094866938E-05     1.52360814135001E-04     5.24623277277048E+17     2.21200000000000E+04
     6.38387440865042E-01     2.89419545847010E-01     1.20301425614545E-09     3.53634566818113E-16     1.06496415121751E-09     8.50869373904323E-09     2.90258729391426E-13     8.81694092679791E-05     1.52360813769263E-04     5.24859608868109E+17     2.21300000000000E+04
     6.38352815001193E-01     2.89428202313162E-01     1.20307950464580E-09     3.53672926510422E-16     1.06502191214047E-09     8.50915522939633E-09     2.90274472303027E-13     8.81694090492379E-05     1.52360813403488E-04     5.25095940458594E+17     2.21400000000000E+04
     6.38318189137426E-01     2.89436858779294E-01     1.20314476017622E-09     3.53711292376545E-16     1.06507967928677E-09     8.50961676947186E-09     2.90290216910817E-13     8.81694088304704E-05     1.52360813037677E-04     5.25332272048503E+17     2.21500000000000E+04
     6.38283563273742E-01     2.89445515245405E-01     1.20321002273767E-09     3.53749664417571E-16     1.06513745265725E-09     8.51007835927664E-09     2.90305963215029E-13     8.81694086116765E-05     1.52360812671830E-04     5.25568603637837E+17     2.21600000000000E+04
     6.38248937410139E-01     2.89454171711495E-01     1.20327529233112E-09     3.53788042634586E-16     1.06519523225276E-09     8.51053999881751E-09     2.90321711215896E-13     8.81694083928561E-05     1.52360812305946E-04     5.25804935226594E+17     2.21700000000000E+04
     6.38214311546619E-01     2.89462828177564E-01     1.20334056895754E-09     3.53826427028678E-16     1.06525301807417E-09     8.51100168810128E-09     2.90337460913651E-13     8.81694081740093E-05     1.52360811940025E-04     5.26041266814775E+17     2.21800000000000E+04
     6.38179685683181E-01     2.89471484643613E-01     1.20340585261790E-09     3.53864817600934E-16     1.06531081012233E-09     8.51146342713480E-09     2.90353212308526E-13     8.81694079551361E-05     1.52360811574068E-04     5.26277598402380E+17     2.21900000000000E+04
     6.38145059819825E-01     2.89480141109640E-01     1.20347114331315E-09     3.53903214352440E-16     1.06536860839808E-09     8.51192521592488E-09     2.90368965400755E-13     8.81694077362365E-05     1.52360811208074E-04     5.26513929989409E+17     2.22000000000000E+04
     6.38110433956552E-01     2.89488797575647E-01     1.20353644104427E-09     3.53941617284284E-16     1.06542641290229E-09     8.51238705447836E-09     2.90384720190571E-13     8.81694075173103E-05     1.52360810842043E-04     5.26750261575861E+17     2.22100000000000E+04
     6.38075808093360E-01     2.89497454041634E-01     1.20360174581221E-09     3.53980026397553E-16     1.06548422363581E-09     8.51284894280207E-09     2.90400476678207E-13     8.81694072983578E-05     1.52360810475976E-04     5.26986593161737E+17     2.22200000000000E+04
     6.38041182230251E-01     2.89506110507599E-01     1.20366705761795E-09     3.54018441693333E-16     1.06554204059950E-09     8.51331088090283E-09     2.90416234863895E-13     8.81694070793787E-05     1.52360810109873E-04     5.27222924747037E+17     2.22300000000000E+04
     6.38006556367224E-01     2.89514766973544E-01     1.20373237646246E-09     3.54056863172713E-16     1.06559986379421E-09     8.51377286878747E-09     2.90431994747868E-13     8.81694068603731E-05     1.52360809743733E-04     5.27459256331759E+17     2.22400000000000E+04
     6.37971930504279E-01     2.89523423439468E-01     1.20379770234668E-09     3.54095290836780E-16     1.06565769322079E-09     8.51423490646282E-09     2.90447756330360E-13     8.81694066413411E-05     1.52360809377556E-04     5.27695587915905E+17     2.22500000000000E+04
     6.37937304641417E-01     2.89532079905371E-01     1.20386303527160E-09     3.54133724686619E-16     1.06571552888010E-09     8.51469699393571E-09     2.90463519611604E-13     8.81694064222825E-05     1.52360809011342E-04     5.27931919499474E+17     2.22600000000000E+04
     6.37902678778636E-01     2.89540736371254E-01     1.20392837523817E-09     3.54172164723319E-16     1.06577337077299E-09     8.51515913121297E-09     2.90479284591831E-13     8.81694062031974E-05     1.52360808645093E-04     5.28168251082466E+17     2.22700000000000E+04
     6.37868052915938E-01     2.89549392837116E-01     1.20399372224737E-09     3.54210610947966E-16     1.06583121890033E-09     8.51562131830143E-09     2.90495051271276E-13     8.81694059840858E-05     1.52360808278806E-04     5.28404582664881E+17     2.22800000000000E+04
     6.37833427053322E-01     2.89558049302957E-01     1.20405907630015E-09     3.54249063361647E-16     1.06588907326295E-09     8.51608355520791E-09     2.90510819650171E-13     8.81694057649477E-05     1.52360807912483E-04     5.28640914246719E+17     2.22900000000000E+04
     6.37798801190788E-01     2.89566705768777E-01     1.20412443739748E-09     3.54287521965451E-16     1.06594693386172E-09     8.51654584193924E-09     2.90526589728749E-13     8.81694055457829E-05     1.52360807546124E-04     5.28877245827980E+17     2.23000000000000E+04
     6.37764175328337E-01     2.89575362234576E-01     1.20418980554034E-09     3.54325986760462E-16     1.06600480069750E-09     8.51700817850226E-09     2.90542361507243E-13     8.81694053265917E-05     1.52360807179728E-04     5.29113577408663E+17     2.23100000000000E+04
     6.37729549465967E-01     2.89584018700355E-01     1.20425518072968E-09     3.54364457747770E-16     1.06606267377113E-09     8.51747056490379E-09     2.90558134985886E-13     8.81694051073738E-05     1.52360806813295E-04     5.29349908988769E+17     2.23200000000000E+04
     6.37694923603681E-01     2.89592675166112E-01     1.20432056296646E-09     3.54402934928461E-16     1.06612055308348E-09     8.51793300115065E-09     2.90573910164911E-13     8.81694048881293E-05     1.52360806446826E-04     5.29586240568298E+17     2.23300000000000E+04
     6.37660297741476E-01     2.89601331631849E-01     1.20438595225166E-09     3.54441418303621E-16     1.06617843863539E-09     8.51839548724969E-09     2.90589687044550E-13     8.81694046688583E-05     1.52360806080320E-04     5.29822572147249E+17     2.23400000000000E+04
     6.37625671879353E-01     2.89609988097566E-01     1.20445134858624E-09     3.54479907874339E-16     1.06623633042772E-09     8.51885802320772E-09     2.90605465625038E-13     8.81694044495606E-05     1.52360805713778E-04     5.30058903725622E+17     2.23500000000000E+04
     6.37591046017313E-01     2.89618644563261E-01     1.20451675197117E-09     3.54518403641700E-16     1.06629422846132E-09     8.51932060903157E-09     2.90621245906606E-13     8.81694042302363E-05     1.52360805347199E-04     5.30295235303417E+17     2.23600000000000E+04
     6.37556420155355E-01     2.89627301028936E-01     1.20458216240740E-09     3.54556905606793E-16     1.06635213273706E-09     8.51978324472808E-09     2.90637027889488E-13     8.81694040108854E-05     1.52360804980584E-04     5.30531566880635E+17     2.23700000000000E+04
     6.37521794293480E-01     2.89635957494590E-01     1.20464757989592E-09     3.54595413770704E-16     1.06641004325578E-09     8.52024593030407E-09     2.90652811573916E-13     8.81694037915079E-05     1.52360804613932E-04     5.30767898457275E+17     2.23800000000000E+04
     6.37487168431686E-01     2.89644613960223E-01     1.20471300443767E-09     3.54633928134521E-16     1.06646796001834E-09     8.52070866576637E-09     2.90668596960124E-13     8.81694035721037E-05     1.52360804247244E-04     5.31004230033336E+17     2.23900000000000E+04
     6.37452542569975E-01     2.89653270425835E-01     1.20477843603363E-09     3.54672448699330E-16     1.06652588302560E-09     8.52117145112181E-09     2.90684384048345E-13     8.81694033526728E-05     1.52360803880519E-04     5.31240561608820E+17     2.24000000000000E+04
     6.37417916708347E-01     2.89661926891426E-01     1.20484387468477E-09     3.54710975466218E-16     1.06658381227840E-09     8.52163428637721E-09     2.90700172838811E-13     8.81694031332153E-05     1.52360803513757E-04     5.31476893183725E+17     2.24100000000000E+04
     6.37383290846800E-01     2.89670583356997E-01     1.20490932039204E-09     3.54749508436274E-16     1.06664174777761E-09     8.52209717153941E-09     2.90715963331755E-13     8.81694029137310E-05     1.52360803146959E-04     5.31713224758052E+17     2.24200000000000E+04
     6.37348664985336E-01     2.89679239822547E-01     1.20497477315641E-09     3.54788047610583E-16     1.06669968952408E-09     8.52256010661524E-09     2.90731755527411E-13     8.81694026942201E-05     1.52360802780125E-04     5.31949556331801E+17     2.24300000000000E+04
     6.37314039123955E-01     2.89687896288076E-01     1.20504023297886E-09     3.54826592990232E-16     1.06675763751866E-09     8.52302309161152E-09     2.90747549426010E-13     8.81694024746825E-05     1.52360802413254E-04     5.32185887904971E+17     2.24400000000000E+04
     6.37279413262655E-01     2.89696552753584E-01     1.20510569986034E-09     3.54865144576310E-16     1.06681559176220E-09     8.52348612653508E-09     2.90763345027787E-13     8.81694022551181E-05     1.52360802046346E-04     5.32422219477563E+17     2.24500000000000E+04
     6.37244787401438E-01     2.89705209219072E-01     1.20517117380181E-09     3.54903702369903E-16     1.06687355225557E-09     8.52394921139275E-09     2.90779142332974E-13     8.81694020355271E-05     1.52360801679402E-04     5.32658551049576E+17     2.24600000000000E+04
     6.37210161540304E-01     2.89713865684538E-01     1.20523665480426E-09     3.54942266372098E-16     1.06693151899961E-09     8.52441234619136E-09     2.90794941341804E-13     8.81694018159092E-05     1.52360801312422E-04     5.32894882621010E+17     2.24700000000000E+04
     6.37175535679251E-01     2.89722522149984E-01     1.20530214286863E-09     3.54980836583982E-16     1.06698949199519E-09     8.52487553093773E-09     2.90810742054510E-13     8.81694015962647E-05     1.52360800945405E-04     5.33131214191865E+17     2.24800000000000E+04
     6.37140909818281E-01     2.89731178615409E-01     1.20536763799590E-09     3.55019413006642E-16     1.06704747124315E-09     8.52533876563870E-09     2.90826544471325E-13     8.81694013765933E-05     1.52360800578351E-04     5.33367545762141E+17     2.24900000000000E+04
     6.37106283957394E-01     2.89739835080813E-01     1.20543314018703E-09     3.55057995641166E-16     1.06710545674436E-09     8.52580205030110E-09     2.90842348592482E-13     8.81694011568952E-05     1.52360800211261E-04     5.33603877331839E+17     2.25000000000000E+04
     6.37071658096589E-01     2.89748491546197E-01     1.20549864944299E-09     3.55096584488640E-16     1.06716344849965E-09     8.52626538493175E-09     2.90858154418213E-13     8.81694009371703E-05     1.52360799844134E-04     5.33840208900957E+17     2.25100000000000E+04
     6.37037032235866E-01     2.89757148011559E-01     1.20556416576474E-09     3.55135179550151E-16     1.06722144650990E-09     8.52672876953748E-09     2.90873961948752E-13     8.81694007174187E-05     1.52360799476971E-04     5.34076540469496E+17     2.25200000000000E+04
     6.37002406375226E-01     2.89765804476901E-01     1.20562968915325E-09     3.55173780826787E-16     1.06727945077595E-09     8.52719220412512E-09     2.90889771184332E-13     8.81694004976402E-05     1.52360799109772E-04     5.34312872037456E+17     2.25300000000000E+04
     6.36967780514668E-01     2.89774460942222E-01     1.20569521960948E-09     3.55212388319635E-16     1.06733746129867E-09     8.52765568870149E-09     2.90905582125186E-13     8.81694002778349E-05     1.52360798742536E-04     5.34549203604836E+17     2.25400000000000E+04
     6.36933154654192E-01     2.89783117407522E-01     1.20576075713440E-09     3.55251002029782E-16     1.06739547807889E-09     8.52811922327343E-09     2.90921394771546E-13     8.81694000580027E-05     1.52360798375263E-04     5.34785535171637E+17     2.25500000000000E+04
     6.36898528793799E-01     2.89791773872801E-01     1.20582630172898E-09     3.55289621958314E-16     1.06745350111749E-09     8.52858280784777E-09     2.90937209123645E-13     8.81693998381438E-05     1.52360798007954E-04     5.35021866737858E+17     2.25600000000000E+04
     6.36863902933488E-01     2.89800430338059E-01     1.20589185339417E-09     3.55328248106320E-16     1.06751153041530E-09     8.52904644243134E-09     2.90953025181717E-13     8.81693996182579E-05     1.52360797640608E-04     5.35258198303499E+17     2.25700000000000E+04
     6.36829277073260E-01     2.89809086803297E-01     1.20595741213095E-09     3.55366880474885E-16     1.06756956597320E-09     8.52951012703095E-09     2.90968842945994E-13     8.81693993983453E-05     1.52360797273226E-04     5.35494529868561E+17     2.25800000000000E+04
     6.36794651213114E-01     2.89817743268514E-01     1.20602297794028E-09     3.55405519065098E-16     1.06762760779203E-09     8.52997386165345E-09     2.90984662416710E-13     8.81693991784057E-05     1.52360796905808E-04     5.35730861433043E+17     2.25900000000000E+04
     6.36760025353051E-01     2.89826399733709E-01     1.20608855082313E-09     3.55444163878045E-16     1.06768565587264E-09     8.53043764630565E-09     2.91000483594097E-13     8.81693989584393E-05     1.52360796538353E-04     5.35967192996945E+17     2.26000000000000E+04
     6.36725399493070E-01     2.89835056198884E-01     1.20615413078045E-09     3.55482814914813E-16     1.06774371021590E-09     8.53090148099439E-09     2.91016306478388E-13     8.81693987384460E-05     1.52360796170861E-04     5.36203524560267E+17     2.26100000000000E+04
     6.36690773633171E-01     2.89843712664039E-01     1.20621971781323E-09     3.55521472176490E-16     1.06780177082265E-09     8.53136536572650E-09     2.91032131069816E-13     8.81693985184258E-05     1.52360795803333E-04     5.36439856123009E+17     2.26200000000000E+04
     6.36656147773355E-01     2.89852369129172E-01     1.20628531192241E-09     3.55560135664162E-16     1.06785983769376E-09     8.53182930050881E-09     2.91047957368614E-13     8.81693982983786E-05     1.52360795435769E-04     5.36676187685170E+17     2.26300000000000E+04
     6.36621521913622E-01     2.89861025594285E-01     1.20635091310898E-09     3.55598805378917E-16     1.06791791083007E-09     8.53229328534813E-09     2.91063785375014E-13     8.81693980783046E-05     1.52360795068168E-04     5.36912519246751E+17     2.26400000000000E+04
     6.36586896053971E-01     2.89869682059376E-01     1.20641652137388E-09     3.55637481321841E-16     1.06797599023244E-09     8.53275732025131E-09     2.91079615089251E-13     8.81693978582036E-05     1.52360794700530E-04     5.37148850807752E+17     2.26500000000000E+04
     6.36552270194402E-01     2.89878338524447E-01     1.20648213671810E-09     3.55676163494022E-16     1.06803407590172E-09     8.53322140522517E-09     2.91095446511557E-13     8.81693976380756E-05     1.52360794332856E-04     5.37385182368172E+17     2.26600000000000E+04
     6.36517644334916E-01     2.89886994989497E-01     1.20654775914259E-09     3.55714851896547E-16     1.06809216783878E-09     8.53368554027654E-09     2.91111279642165E-13     8.81693974179207E-05     1.52360793965146E-04     5.37621513928012E+17     2.26700000000000E+04
     6.36483018475512E-01     2.89895651454526E-01     1.20661338864832E-09     3.55753546530503E-16     1.06815026604446E-09     8.53414972541225E-09     2.91127114481307E-13     8.81693971977389E-05     1.52360793597399E-04     5.37857845487271E+17     2.26800000000000E+04
     6.36448392616191E-01     2.89904307919534E-01     1.20667902523625E-09     3.55792247396977E-16     1.06820837051961E-09     8.53461396063912E-09     2.91142951029217E-13     8.81693969775300E-05     1.52360793229616E-04     5.38094177045950E+17     2.26900000000000E+04
     6.36413766756952E-01     2.89912964384522E-01     1.20674466890735E-09     3.55830954497056E-16     1.06826648126511E-09     8.53507824596399E-09     2.91158789286127E-13     8.81693967572942E-05     1.52360792861796E-04     5.38330508604047E+17     2.27000000000000E+04
     6.36379140897796E-01     2.89921620849488E-01     1.20681031966259E-09     3.55869667831828E-16     1.06832459828179E-09     8.53554258139368E-09     2.91174629252271E-13     8.81693965370313E-05     1.52360792493940E-04     5.38566840161564E+17     2.27100000000000E+04
     6.36344515038723E-01     2.89930277314434E-01     1.20687597750293E-09     3.55908387402378E-16     1.06838272157051E-09     8.53600696693502E-09     2.91190470927882E-13     8.81693963167415E-05     1.52360792126047E-04     5.38803171718499E+17     2.27200000000000E+04
     6.36309889179732E-01     2.89938933779359E-01     1.20694164242934E-09     3.55947113209795E-16     1.06844085113213E-09     8.53647140259484E-09     2.91206314313192E-13     8.81693960964246E-05     1.52360791758118E-04     5.39039503274853E+17     2.27300000000000E+04
     6.36275263320823E-01     2.89947590244263E-01     1.20700731444278E-09     3.55985845255165E-16     1.06849898696750E-09     8.53693588837997E-09     2.91222159408434E-13     8.81693958760807E-05     1.52360791390152E-04     5.39275834830627E+17     2.27400000000000E+04
     6.36240637461998E-01     2.89956246709146E-01     1.20707299354421E-09     3.56024583539576E-16     1.06855712907748E-09     8.53740042429724E-09     2.91238006213842E-13     8.81693956557097E-05     1.52360791022150E-04     5.39512166385818E+17     2.27500000000000E+04
     6.36206011603254E-01     2.89964903174008E-01     1.20713867973461E-09     3.56063328064115E-16     1.06861527746292E-09     8.53786501035347E-09     2.91253854729647E-13     8.81693954353117E-05     1.52360790654112E-04     5.39748497940429E+17     2.27600000000000E+04
     6.36171385744593E-01     2.89973559638849E-01     1.20720437301494E-09     3.56102078829868E-16     1.06867343212468E-09     8.53832964655550E-09     2.91269704956084E-13     8.81693952148867E-05     1.52360790286037E-04     5.39984829494458E+17     2.27700000000000E+04
     6.36136759886015E-01     2.89982216103670E-01     1.20727007338616E-09     3.56140835837923E-16     1.06873159306361E-09     8.53879433291015E-09     2.91285556893385E-13     8.81693949944345E-05     1.52360789917925E-04     5.40221161047905E+17     2.27800000000000E+04
     6.36102134027519E-01     2.89990872568469E-01     1.20733578084924E-09     3.56179599089367E-16     1.06878976028056E-09     8.53925906942425E-09     2.91301410541783E-13     8.81693947739553E-05     1.52360789549777E-04     5.40457492600770E+17     2.27900000000000E+04
     6.36067508169106E-01     2.89999529033248E-01     1.20740149540515E-09     3.56218368585287E-16     1.06884793377640E-09     8.53972385610464E-09     2.91317265901511E-13     8.81693945534489E-05     1.52360789181593E-04     5.40693824153054E+17     2.28000000000000E+04
